PaymentID;CustomerId;ProductId;TransactionDate;CreditCard;CreditCardNumber;Products;ProductName;CompanyName;Price
3424515;851;10283;2013-01-15T10:46:40;mastercard;5113 6088 3089 2728;10283;Ultra Steel 4-piece 18v Cordless Power Tool Kit;Cerner Corporation;742.51
3424518;944;10256;2013-01-15T05:01:17;amex;3782 5530 7276 687;10256;Bosch 2250-01 14.4 Volt Single Speed Cordless Drill And Driver;Boston Scientific Corporation;601.53
3424519;34;10056;2013-01-14T02:17:42;instapayment;6374 5468 9749 0402;10056;Ingersoll Rand Start Up Kit # 32305880;Amphenol Corporation;561.15
3424520;514;10152;2013-01-27T01:47:25;maestro;6759 8100 2596 9223;10152;Rockwell Shopseries 18-volt Cordless Drill/driver Kit;Tupperware Corporation;926.06
3424521;669;10310;2013-01-13T03:41:41;visaelectron;4026 8981 8499 5115;10310;Pro-lift W-1010a 10-gallon Air Tank;Baker Hughesorporated;583.19
3424522;509;10275;2013-01-09T09:51:19;instapayment;6381 5597 2661 6189;10275;Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle;Pvh Corporation;136.82
3424523;352;10281;2013-01-15T10:21:26;instapayment;6385 2257 9087 8420;10281;Campbell Hausfeld General Purpose Spray Gun;Cabot Corporation;165.91
3424524;758;10233;2013-01-10T10:58:39;visa;4605 8518 5969 2847;10233;Dremel 225-01 Flex Shaft;Urs Corporation;887.39
3424526;445;10045;2013-01-30T09:37:24;instapayment;6379 4473 7306 4370;10045;Masterflow 12v 3-in-1 Turbo-boost Air Compressor / Inflator / Deflator;Office Depot;165.32
3424527;21;10048;2013-01-27T06:38:40;visaelectron;4913 4825 4224 2423;10048;Black And Decker Dwdcd780c2 20v Max Lithium Ion Compact Drill Driver Kit;Amerisourcebergen;631.07
3424528;600;10270;2013-01-25T04:15:14;instapayment;6390 3212 4913 1918;10270;Campbell-hausfeld Mp5142 Air Chuck With Gauge;Merck & Co;284.23
3424530;499;10025;2013-01-04T09:28:32;amex;3426 1681 2293 371;10025;Ingersoll Rand 705-93 Trigger;Hawaiian Electric Industries;152.86
3424531;703;10134;2013-01-13T03:24:11;instapayment;6392 6466 0558 0318;10134;Wilmar Electric Impact Gun Set 1/2 Dr;Teleflexorporated;28.95
3424533;467;10160;2013-01-18T04:06:48;amex;3744 9034 9774 233;10160;Black And Decker Power Tools Gco.12sfb 12-volt Cordless Drill With Stud Sensor And St;Kb Home;819.31
3424534;176;10327;2013-01-10T11:01:05;instapayment;6397 8362 5804 0273;10327;Wolo Manufacturing 800compressor Model 800 Tiger 2. 5 Liter Tank And Air Compressor;Cno Financial Group;237.45
3424535;27;10073;2013-01-14T07:07:09;maestro;5038 1016 8421 2443;10073;Hot Glue Gun Helpers Kit-7 Pieces;Corrections Corporation Of America;830.94
3424536;654;10279;2013-01-04T11:00:57;visa;4590 4468 5466 1066;10279;Lumberjack Tools Trh2000 2in Home Series Tenon Cutter;Omnicom Group;674.76
3424539;207;10343;2013-01-17T06:09:11;instapayment;6393 7247 2691 1180;10343;Diteq Gasket Core Drills Accessories;Mueller Industries;316.62
3424540;325;10034;2013-01-27T11:00:28;visa;4845 8854 6799 3007;10034;Wagner Ht3500 Heat Gun;The Bank Of New York Mellon Corporation;767.13
3424541;399;10044;2013-01-11T04:20:18;visaelectron;4026 3404 5547 4033;10044;California Air Tools 1.6 Gallon Ultra Quiet And Oil-free 1.0 Hp Aluminum Tank Air Compressor;American Tower Corporation;371.24
3424543;57;10322;2013-01-13T03:54:33;amex;3793 6176 7841 306;10322;"Bostitch 18v Lithium 1/2"" Drill/driver Kit And Bonus Drill Bit Set Bundle";West Corporation;287.22
3424544;215;10154;2013-01-08T03:32:39;amex;3475 4731 3421 796;10154;Legacy Mfg 3/8 X 100 Flex Air Hose Yellow;Kellogg Company;402.12
3424545;128;10318;2013-01-23T05:13:52;visa;4026 0942 6896 6426;10318;Arrow Fastener Dual Purpose Stapler;Sherwin-williams;699.58
3424547;902;10256;2013-01-15T11:10:06;instapayment;6386 6039 9717 6575;10256;Bosch 2250-01 14.4 Volt Single Speed Cordless Drill And Driver;Boston Scientific Corporation;601.53
3424548;670;10025;2013-01-23T02:10:06;instapayment;6377 6414 9158 1362;10025;Ingersoll Rand 705-93 Trigger;Hawaiian Electric Industries;152.86
3424549;807;10266;2013-01-26T06:08:19;instapayment;6398 8123 1153 6440;10266;"Electric Glue Skillet 7""";National Life Group;859.31
3424550;961;10263;2013-01-18T05:14:51;visaelectron;4508 7579 6767 1573;10263;Hitachi 12v Peak Li-ion 2 Speed Drill/driver;Enersys;622.13
3424552;209;10214;2013-01-14T03:48:21;instapayment;6397 0686 9510 8014;10214;Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters;Citigrouporporated;52.32
3424553;807;10261;2013-01-22T01:57:52;visa;4304 7275 1282 4056;10261;Alton 2 Gallon Pancake Air Compressor;General Growth Properties;739.85
3424555;661;10292;2013-01-15T12:02:30;maestro;6761 0370 9706 0097;10292;Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5);Acuity Brands;358.68
3424560;262;10141;2013-01-17T06:32:46;maestro;5893 4991 6997 8635;10141;"Bosch Ros10 5"" Palm-grip Random Orbit Sander";The Bank Of New York Mellon Corporation;36.43
3424561;960;10149;2013-01-05T07:27:48;visa;4541 1329 8582 9752;10149;Dewalt Tools Dwtdc385k Hd Srp 18v Cordless Reciprocating Saw Kit;Wellpoint;348.17
3424563;387;10275;2013-01-17T02:44:14;visaelectron;4917 7678 0916 3189;10275;Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle;Pvh Corporation;136.82
3424564;121;10189;2013-01-03T09:10:24;visaelectron;4026 9511 3799 7751;10189;Black & Decker 18v Cordless Drill;Discovery Communications;878.29
3424566;651;10153;2013-01-15T08:03:30;maestro;6759 2679 1227 4458;10153;Stalwart Grease Gun With Accessories;Analog Devices;433.82
3424568;182;10269;2013-01-08T05:21:12;amex;3740 9005 2892 915;10269;Lumberjack Tools Hsk3 Home Series 3-piece Master Kit;Rockwell Collins;767.4
3424569;312;10295;2013-01-14T11:15:43;maestro;5018 9913 7603 8070;10295;Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet;The Affluent Traveler;638.16
3424570;879;10235;2013-01-24T07:47:59;instapayment;6396 2775 9345 1886;10235;Homeright Heat Pro Plus Heat Tool;Leggett & Plattorporated;44.89
3424571;840;10004;2013-01-15T11:54:48;visa;4093 2779 0026 3793;10004;"Rockwell Shopseries 7 Amp 1/2"" Hammer Drill";W. R. Berkley Corporation;99.3
3424572;968;10037;2013-01-19T11:10:48;visa;4984 7642 2336 8260;10037;Gmc Power Equipment 1.6 Gallon Gmc Syclone 1610a Ultra Quiet And Oil-free Air Compressor;Kelly Services;904.37
3424573;223;10135;2013-01-06T11:11:25;maestro;6762 7947 5689 7073;10135;Lincoln Industrial 18 Volt Cordless Grease Gun W/ 2 Batteries;Burlington Coat Factory Corporation;612.49
3424574;389;10262;2013-01-07T12:34:40;visaelectron;4175 0026 2320 0844;10262;"Superior Tool 2"" Pvc Pipe Cutter";Expedia;90.04
3424575;442;10303;2013-01-24T06:14:26;visaelectron;4508 0426 3876 0729;10303;Bosch 2240-01 12 Volt Cordless Drill And Driver;Pharmerica Corporation;587.78
3424576;119;10043;2013-01-01T01:14:46;maestro;6762 5686 6668 8552;10043;Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit;Schnitzer Steel Industries;595.26
3424577;462;10272;2013-01-10T11:07:47;visaelectron;4175 0036 8913 5973;10272;Boa Grabit Screw Extractor;Tutor Perini Corporation;83.12
3424579;569;10142;2013-01-23T09:01:03;maestro;6759 5008 9661 0028;10142;Lumberjack Tools Tac1500 1-1/2-inch Commercial Series Tenon Cutter;Burlington Coat Factory Corporation;11.84
3424583;378;10185;2013-01-16T10:25:58;amex;3475 5192 9706 509;10185;Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext;Automatic Data Processingorporated;457.48
3424584;899;10154;2013-01-25T08:20:06;instapayment;6385 4755 0186 6194;10154;Legacy Mfg 3/8 X 100 Flex Air Hose Yellow;Kellogg Company;402.12
3424585;544;10041;2013-01-15T10:20:14;instapayment;6373 4678 0311 0698;10041;Numax 18 Gauge 2 In 1 Brad Nailer & Stapler;At&t;352.89
3424586;78;10179;2013-01-26T08:46:42;instapayment;6370 2888 7139 8335;10179;Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing;Yum! Brands;275.5
3424587;451;10085;2013-01-07T12:30:12;visaelectron;4508 8705 0462 9713;10085;Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set;Mortgage Guaranty Insurance Corporation;870.1
3424589;795;10241;2013-01-10T04:13:39;mastercard;5341 1753 7958 1090;10241;Masterflow 12v Portable Air Compressor / Inflator;Regions Financial Corporation;732.04
3424590;631;10327;2013-01-21T12:41:19;visa;4568 4767 4033 9484;10327;Wolo Manufacturing 800compressor Model 800 Tiger 2. 5 Liter Tank And Air Compressor;Cno Financial Group;237.45
3424591;439;10083;2013-01-19T02:59:38;visaelectron;4175 0014 4260 2768;10083;Paasche Air Brush Dual Action Airbrush Set;Nv Energy;780.13
3424594;646;10318;2013-01-01T05:34:27;maestro;6304 1980 7923 5745;10318;Arrow Fastener Dual Purpose Stapler;Sherwin-williams;699.58
3424595;356;10006;2013-01-22T06:43:41;mastercard;5560 8353 6328 3300;10006;Surebonder Ultra-mini Dual Temperature Glue Gun;General Electric Capital Corporation;168.24
3424596;130;10099;2013-01-07T04:02:07;visa;4536 0944 0473 3089;10099;Skil Sb18c Sb18a 18v Ni-cd Battery;Lincoln Electric Company;376.96
3424597;70;10318;2013-01-30T07:53:14;mastercard;5381 8131 8913 8120;10318;Arrow Fastener Dual Purpose Stapler;Sherwin-williams;699.58
3424598;815;10232;2013-01-10T03:48:31;maestro;5038 8159 7930 9917;10232;"Black And Decker 3/8"" 6-amp Variable Speed Drill With Keyless Chuck";Knights Of Columbus;977.44
3424599;269;10153;2013-01-11T04:43:01;visa;4450 3220 8590 2398;10153;Stalwart Grease Gun With Accessories;Analog Devices;433.82
3424600;915;10085;2013-01-23T10:24:33;maestro;6759 9549 6188 3053;10085;Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set;Mortgage Guaranty Insurance Corporation;870.1
3424602;810;10138;2013-01-18T04:48:14;maestro;6762 1406 6174 2162;10138;Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12);Supermedia;842.87
3424603;420;10221;2013-01-17T11:10:57;mastercard;5590 0126 3401 9483;10221;Powermate 6 Gallon Proforce Pancake Air Compressor With Extra Value Kit;Nacco Industries;197.62
3424604;580;10051;2013-01-22T02:54:11;amex;3726 6407 1266 996;10051;Hopkins-f3 Brands 90158 Workbench Kit;Jack In The Box;915.12
3424605;260;10246;2013-01-24T04:30:56;mastercard;5475 3180 0201 4091;10246;Dremel Mm610 Flexible Scraper Blade;General Mills;743.26
3424606;203;10056;2013-01-18T06:05:28;visa;4100 3809 3016 9542;10056;Ingersoll Rand Start Up Kit # 32305880;Amphenol Corporation;561.15
3424607;49;10236;2013-01-30T07:39:58;amex;3425 9391 6045 025;10236;"Hitachi 1 3/8"" 23 Gauge Pin Nailer";W. R. Berkley Corporation;399.15
3424608;665;10179;2013-01-25T08:20:47;visaelectron;4844 7202 7353 3682;10179;Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing;Yum! Brands;275.5
